OTU ID	MRC1	MRC2	MRC3	MRC4	MRC5	MRC6	MRC7	MRC_neg	SVERC1	SVERC2	SVERC3	SVERC4	SVERC5	SVERC6	SVERC7	SVERC_neg
OTU_dn_3971	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_3089	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
OTU_dn_4969	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_4940	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_4391	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_4953	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_3011	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
OTU_dn_5886	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
JF417862.1.1472	0	0	0	0	0	1	0	4	15	29	43	54	85	108	159	0
OTU_dn_2638	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0
EF632909.1.1557	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HK556573.1.1487	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_3516	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FPLL01007511.14.1518	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_4202	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
JF135705.1.1377	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_4962	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_2890	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
OTU_dn_5724	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6512	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_1554	0	0	0	0	0	1	0	0	0	0	5	3	0	0	0	0
EU135315.1.1414	0	0	0	0	0	2	0	1	8	2	0	0	5	1	1	0
OTU_dn_1377	0	0	0	0	0	2	0	0	0	0	0	6	2	0	0	0
OTU_dn_3288	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0
JN571061.1.1350	0	0	0	0	0	1	0	0	0	0	5	7	3	9	17	0
EU132159.1.1374	0	0	0	0	0	1	0	3	29	73	122	63	30	56	22	0
OTU_dn_4371	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
OTU_dn_5855	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6515	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_6516	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_1843	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0
OTU_dn_1206	0	0	0	0	0	2	0	0	0	2	5	1	0	1	1	0
OTU_dn_6059	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
KM035976.1.1393	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
EU979032.1.1489	0	0	0	0	0	1	0	2	29	34	48	97	90	93	108	0
OTU_dn_2648	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
AEEC02000072.3457.4991	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EF516571.1.1340	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_3018	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
OTU_dn_3332	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
AB661530.1.1447	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
JN217053.1.1513	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_5162	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6375	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LMYF01000009.586686.588187	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
KJ410625.1.1224	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EU202847.1.1447	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_3016	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU_dn_6229	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KC854920.1.1491	0	0	0	0	0	1	0	1	0	0	2	0	0	3	0	0
OTU_dn_3271	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU_dn_6521	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DQ494790.1.1464	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KT905735.1.1519	0	0	0	0	0	1	0	0	2	5	0	1	1	3	4	0
OTU_dn_5867	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_5030	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AULS01000007.141205.142710	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_2728	0	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0
FPLS01015220.13.1530	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
FPLS01003322.1.1429	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
KC554662.1.1514	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
OTU_dn_4990	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
EU133541.1.1336	0	0	0	0	0	1	0	4	8	47	117	90	47	49	70	0
OTU_dn_6334	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6439	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AAMD01000099.28240.29766	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
OTU_dn_6335	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
EU196762.1.1499	0	0	0	0	0	1	0	0	0	3	5	2	0	1	3	0
HQ598250.1.1495	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KX008970.1.1540	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
OTU_dn_2467	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0
OTU_dn_6329	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
FPLS01009273.17.1481	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
AM935009.1.1328	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_3331	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
FJ625345.1.1535	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6339	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_4375	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
JN180234.1.1483	0	0	0	0	0	1	0	0	7	2	8	20	9	10	21	0
OTU_dn_3495	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
EF494375.1.1528	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0
OTU_dn_6503	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HE727245.1.1407	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FPLP01006430.1.1324	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_666	0	0	0	0	0	1	1	1	0	4	8	0	6	0	0	0
EF125949.1.1482	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AB930598.1.1480	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KX753157.1.1454	0	0	0	0	0	1	0	0	6	18	1	11	5	5	13	0
OTU_dn_4021	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
OTU_dn_5683	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_3542	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_5063	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HM445153.1.1382	0	0	0	0	0	1	0	0	0	6	0	3	0	4	3	0
EU979102.1.1503	0	0	0	0	0	1	0	2	8	32	47	38	49	47	43	0
AB821164.1.1474	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_1625	0	0	0	0	0	1	0	0	0	0	1	6	0	0	1	0
JF168449.1.1376	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EF516686.1.1449	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FPLM01004313.9.1477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EF019942.1.1347	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KF494523.1.1443	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LN560865.1.1318	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_6283	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_5079	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_5088	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_6253	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_dn_6233	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KF712695.1.1525	0	0	0	0	0	1	0	0	1	0	2	0	0	4	0	0
OTU_dn_5092	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_5471	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_5958	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_5083	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5908	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5085	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EF516036.1.1385	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HM270312.1.1365	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3562	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3312	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_2310	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
OTU_dn_3064	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_3667	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AP012224.3212525.3214040	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FPLS01021222.17.1482	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2544	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
EU133268.1.1300	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
EU335142.1.1453	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5480	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3635	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_4273	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3805	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3309	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_6469	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3308	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
AB696403.1.1379	0	0	0	0	0	0	1	7	57	91	244	448	359	446	700	0
OTU_dn_6097	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FJ936655.1.987	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_3021	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
CP018779.372609.374112	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_2833	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU_dn_5112	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5498	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5661	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_dn_5496	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5156	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6464	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3068	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
DQ890521.1.1537	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5924	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5983	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JF421157.1.1481	0	0	0	0	0	0	1	0	1	5	7	8	0	2	0	0
OTU_dn_5917	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6463	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HQ697563.1.1457	0	0	0	0	0	0	1	0	0	9	11	2	6	9	0	0
OTU_dn_3787	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3081	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_5628	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JX402119.1.1537	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5914	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5923	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3391	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_5140	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3632	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5631	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4337	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AM408791.1.1479	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
OTU_dn_4172	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
OTU_dn_5268	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6191	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2125	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
OTU_dn_3682	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FPLS01000503.17.1545	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3800	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5836	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2085	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0
OTU_dn_4120	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5138	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KM576858.1.1455	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JF830170.1.1533	0	0	0	0	0	0	2	0	1	3	0	0	10	1	6	0
OTU_dn_4188	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
KP150938.1.1495	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FPLS01021120.11.1480	0	0	0	0	0	0	2	1	0	4	5	2	2	3	6	0
OTU_dn_3628	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_4165	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3624	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
KT278763.1.1529	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_2924	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
KC331361.1.1484	0	0	0	0	0	0	1	2	71	96	111	92	55	63	46	1
OTU_dn_6181	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FJ542847.1.1435	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5634	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6634	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5421	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_1925	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0
OTU_dn_3732	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
OTU_dn_5062	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4625	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5034	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4184	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5011	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4615	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4619	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4616	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5976	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3015	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_4609	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4610	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2644	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU_dn_5263	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4393	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
OTU_dn_5802	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5804	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3745	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5166	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6217	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5192	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EF516411.1.1445	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5125	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EF018943.1.1382	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2903	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_5593	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5134	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5662	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3872	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5266	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6453	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5598	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4012	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5572	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6393	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4067	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3227	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_5616	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4574	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KJ672506.1.1426	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
OTU_dn_3079	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_6224	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6225	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5497	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5906	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GQ179657.1.1524	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0
HQ674939.1.1488	0	0	0	0	0	0	1	0	6	0	1	0	3	0	0	0
OTU_dn_5580	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4091	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_2984	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
HM069103.1.1494	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JF175061.1.1334	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KU865686.1.1462	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4008	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GFBP01134118.8.1506	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4	0	0	0	0	0	0	1	1	7	26	83	71	45	104	25	0
OTU_dn_387	0	0	0	0	0	0	1	0	11	1	5	4	10	3	0	0
OTU_dn_5216	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3892	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_4762	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5875	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4771	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4017	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5879	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2780	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
EF516241.1.1492	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0
KC331515.1.1546	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5795	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6145	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5165	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EF516364.1.1456	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5220	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5285	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HQ697449.1.1510	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5776	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4052	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5820	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KC854864.1.1479	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4595	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2625	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU_dn_6381	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4143	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_4307	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_3696	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_2185	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
HQ190287.1.1494	0	0	0	0	0	0	2	0	1	13	6	31	8	5	12	0
KX263321.1.1451	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_6402	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HE804354.1.1424	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0
OTU_dn_6403	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4596	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3390	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
OTU_dn_6398	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2818	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTU_dn_5419	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KX375412.1.1479	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FPLS01018448.9.1483	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5997	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3387	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
OTU_dn_4264	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_4581	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_6379	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JF139774.1.1336	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_1594	0	0	0	0	0	0	3	0	1	0	0	0	4	1	0	0
OTU_dn_5066	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5248	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5060	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5384	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AM697237.1.1429	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_6592	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LN570489.1.1320	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5797	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
JF833631.1.1465	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_5407	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_4251	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
DQ297969.1.1499	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0
JN409229.1.1466	0	0	0	0	0	0	1	0	1	2	2	4	12	7	8	0
OTU_dn_5600	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
EU133825.1.1433	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LN563317.1.1330	0	0	0	0	0	0	4	5	51	80	151	134	115	64	46	0
OTU_dn_5004	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5258	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KY190690.1.1470	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4816	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3415	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_4445	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_dn_5363	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EF018858.1.1332	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4239	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FPLS01032957.77.1524	0	0	0	0	0	0	1	0	3	0	0	0	6	0	0	0
OTU_dn_4256	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AB698743.1.1462	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_3715	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
KY190421.1.1487	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
BBEJ01000025.3727.5227	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0
